gene_id,gene_name,runon_chr,runon_strand,runon_start,runon_end,runon_base_mean,runon_log2FC,runon_padj,dose_v_0,gene_log2FC,gene_padj
ENSG00000175505,CLCF1,11,-,67354168,67364167,674.44351719448,1.34326884596067,3.84751780749192e-12,300,-0.0724849375919045,0.796620517043717
ENSG00000175697,GPR156,3,-,120153478,120165477,92.5915280709296,1.04919473703087,0.000229175201074956,300,0.220737471190414,0.347365065807626
ENSG00000176055,MBLAC2,5,-,90446209,90458208,11.2553552642722,0.684704034185841,0.539249469555339,300,0.423288045011688,0.0796968515911222
ENSG00000176697,BDNF,11,-,27636893,27654892,77.5284703443701,1.05911726813174,0.0108852673893261,300,0.335173425611275,0.0448208175392111
ENSG00000177051,FBXO46,19,-,45700629,45710628,41.7709107482848,1.24354120877551,0.00802621738271875,300,0.343362991919875,0.0897275694365916
ENSG00000177352,CCDC71,3,-,49151535,49162534,243.239315463261,0.878650063701059,1.19352328848982e-06,300,0.14277769426317,0.577512563872561
ENSG00000177706,FAM20C,7,+,260773,274772,11.6454336288753,0.692824971832198,0.490017987068965,300,-0.14424595236994,0.409225005866562
ENSG00000178150,ZNF114,19,+,48287609,48297608,975.78055742464,1.26983232210421,1.12261930461176e-18,300,-0.316109409551552,0.0176214772289638
ENSG00000178229,ZNF543,19,+,57330771,57346770,468.282889138761,0.70229235543565,2.92266188103857e-06,300,0.17899696342906,0.23868359769992
ENSG00000178913,TAF7,5,-,141304490,141318489,368.088959535391,0.778329688794328,8.7222878900853e-05,300,0.419569581253389,0.00147646394562279
ENSG00000180346,TIGD2,4,+,89114902,89127901,88.4885137274607,0.773269705540348,0.0189411902173692,300,0.533087276314001,1.8891461299805e-06
ENSG00000180479,ZNF571,19,-,37553260,37564259,77.8331301555741,0.617426256686195,0.0734881947236004,300,0.539601010309883,0.0217478066392726
ENSG00000180543,TSPYL5,8,-,97250488,97273487,49.014928238955,0.867146899075813,0.0849612419372787,300,-0.318080912916477,0.569583738687731
ENSG00000180884,ZNF792,19,-,34938354,34956353,180.535445837576,0.525617959343181,0.294291014366162,300,-0.207629963384458,0.713916136076412
ENSG00000180938,ZNF572,8,+,124979390,124996389,69.2939596789434,0.837051502966734,0.00299306016715044,300,0.370177138107051,0.0267205311815832
ENSG00000181450,ZNF678,1,+,227662462,227690461,87.5192577418118,1.59396347223463,1.8367055758126e-06,300,0.653839081679317,0.0941826114478691
ENSG00000181751,MACIR,5,+,103278661,103378660,67.421817042331,1.60224667059707,0.000343647710840626,300,0.204777624871112,0.129978261309434
ENSG00000182022,CHST15,10,-,123971668,124007667,241.859136188045,0.504236582520233,0.354377564988448,300,-0.239339103229417,0.0358934216831522
ENSG00000182118,FAM89A,1,-,230990958,231018957,110.718832774893,0.559485692177559,0.0120034983478582,300,0.0627685030971373,0.790671305902328
ENSG00000182149,IST1,16,+,71931200,71941199,66.6942051697409,0.661551966811397,0.0346101288372528,300,0.0881823385910305,0.453868582530086
ENSG00000182253,SYNM,15,+,99135594,99148593,50.5899881184131,0.632626292784068,0.342895001138645,300,-0.352424240949645,0.666865906622352
ENSG00000183621,ZNF438,10,-,30831632,30844631,20.5767399453114,1.09459064140399,0.0300376395005474,300,0.586172863127759,0.0146902715294053
ENSG00000183742,MACC1,7,-,20085655,20134654,89.2382355657789,0.563055500951176,0.341109163046668,300,0.503336062920417,0.0339698882980394
ENSG00000183840,GPR39,2,+,132646583,132669582,96.6718762712924,0.236623733125457,0.629128259960432,300,0.277707319931847,0.0551085732473005
ENSG00000183891,TTC32,2,-,19865631,19896630,122.692613410075,0.353753028560698,0.407146894227398,300,-0.316112169568361,0.0655482936879187
ENSG00000184857,TMEM186,16,-,8783180,8795179,36.113421588422,1.29545059460312,0.000620497955509699,300,-0.440366470737486,0.399605389860162
ENSG00000184992,BRI3BP,12,+,125031232,125057231,82.8226308760266,1.10883005605914,0.000131562574985504,300,-0.0339592273126696,0.940819434155154
ENSG00000185947,ZNF267,16,+,31917358,31928357,119.662723452354,1.11645421063947,0.0105315805072049,300,0.894340186285191,0.0607738392322197
ENSG00000186212,SOWAHB,4,-,76882152,76894151,84.0013743705667,0.999116117401547,0.00024965578197704,300,0.286181879106215,0.0583499518397944
ENSG00000186272,ZNF17,19,+,57421935,57433934,179.929956508194,1.1017777869163,1.42062364222634e-08,300,0.241848779263832,0.16538741887091
ENSG00000187134,AKR1C1,10,+,4983284,4994283,19.4106052023851,1.25586366067912,0.0258950768717771,300,0.392595204155167,0.00835770299776233
ENSG00000187566,NHLRC1,6,-,18101440,18120439,57.9392219960937,1.14914454840387,0.000336157674700786,300,0.324139461767651,0.23586455037938
ENSG00000188215,DCUN1D3,16,-,20841925,20854924,31.6951263676581,0.320570372663253,0.675831857508544,300,-0.219973380589126,0.332182886648375
ENSG00000188725,SMIM15,5,-,61143704,61157703,343.505178463022,0.838290307711011,0.0128957506684949,300,0.722661750486422,0.000101736404454046
ENSG00000188994,ZNF292,6,+,87265944,87288943,69.0560252613927,1.39605175540988,0.00610094829440095,300,0.239974724804603,0.690129346641265
ENSG00000189057,FAM111B,11,+,59127413,59137412,205.701872989232,1.77587095460652,1.08441486952357e-08,300,0.600965440275374,0.228437795547904
ENSG00000189241,TSPYL1,6,-,116254858,116274857,188.332817657457,1.33870644436155,1.21609198954195e-08,300,0.133556185498726,0.374566707544683
ENSG00000189431,RASSF10,11,+,13012120,13029119,110.102594566203,0.462868244011444,0.45092865291787,300,-0.801802397558578,3.98969750777133e-08
ENSG00000196247,ZNF107,7,+,64711578,64721577,23.7726179126772,2.30844345281103,0.00228864471653969,300,0.660702938382999,0.160209734223655
ENSG00000196371,FUT4,11,+,94549896,94566895,48.4610644894414,0.605783295113943,0.108639027747285,300,0.131969065352518,0.41301896612519
ENSG00000196652,ZKSCAN5,7,+,99534701,99550700,174.223890992748,1.61380385733912,1.00042676062244e-19,300,0.341292658238487,0.00121537690455932
ENSG00000196981,WDR5B,3,-,122400846,122411845,110.852445449964,1.14700257389736,2.51945363733222e-07,300,0.182138354684542,0.153443105208831
ENSG00000197008,ZNF138,7,+,64833681,64844680,7.38280651078771,0.41865762988627,0.75707763729785,300,0.611101161826146,0.109726486030417
ENSG00000197024,ZNF398,7,+,149183043,149195042,354.993756172318,1.29536074514646,4.30929969348354e-07,300,0.0383010587150699,0.944209356720816
ENSG00000197119,SLC25A29,14,-,100276116,100291115,200.957502008691,0.291623674102109,0.253360176312933,300,0.157455868733297,0.444863883183196
ENSG00000197147,LRRC8B,1,+,89597862,89627861,28.9265924964194,0.928145642036547,0.0820979308936532,300,0.400142059901064,0.0298923620662608
ENSG00000197362,ZNF786,7,-,149050641,149069640,202.145239797256,0.708005368326808,0.00184883070192873,300,0.0419651770487817,0.824951002942021
ENSG00000198039,ZNF273,7,+,64930982,64944981,219.633822730566,1.68828246823397,6.03800793231276e-13,300,0.780292174065034,0.00168174653178364
ENSG00000198081,ZBTB14,18,-,5279022,5289021,161.709649520887,1.48500578624422,1.69829824226602e-10,300,0.0976801409377464,0.501045786492446
ENSG00000198169,ZNF251,8,-,144710909,144720908,15.8565274355473,1.379248572288,0.113428578206268,300,-0.0913441779970424,0.82565351322015
ENSG00000198205,ZXDA,X,-,57816430,57905429,195.705252377401,1.54783047307444,8.19533875436881e-07,300,-0.164731446385618,0.384146235734499
ENSG00000198799,LRIG2,1,+,113132261,113144260,33.7524074236753,0.833130944627845,0.0623891157030035,300,0.262544790484186,0.000853111334806288
ENSG00000205730,ITPRIPL2,16,+,19121630,19141629,34.1114045289677,0.734495651085867,0.130715697426321,300,-0.353384313087716,0.066534918623587
ENSG00000212747,RTL8B,X,-,135006513,135020512,64.1020199580774,0.27610060557605,0.487175139661105,300,-0.155414202844139,0.69394434471884
ENSG00000213096,ZNF254,19,+,24129969,24167968,118.141253824961,0.839859075239474,0.0176981582367492,300,0.988600359393627,0.00892020313669386
ENSG00000236287,ZBED5,11,-,10834706,10852705,139.507627312682,1.1867664336177,4.02429170755515e-05,300,-0.244925745233662,0.32204736552138
ENSG00000243660,ZNF487,10,+,43483182,43495181,41.8564576560022,0.518870044960522,0.238429616860965,300,0.117059870262461,0.73030081931273
ENSG00000247626,MARS2,2,+,197708396,197748395,96.5840826580167,1.0734314286405,0.0721610373763155,300,0.179111888810157,0.0559108264279352
ENSG00000254535,PABPC4L,4,-,134144333,134196332,63.0757818263002,0.865099673707967,0.0717541081931826,300,0.167322095365427,0.672289662755934
ENSG00000256671,LIMS4,2,-,110345883,110445882,4165.85701161164,0.584790039089696,3.74271854122572e-09,300,-0.0877919092258418,0.885861590347703
ENSG00000256977,LIMS3,2,+,109925626,110025625,4041.537551089,0.612734061620823,3.62882473319999e-13,300,0.618181417968346,0.699137877156198
ENSG00000261221,ZNF865,19,+,55617270,55628269,60.2656005609604,0.259851361404939,0.570439113042926,300,-0.365573755974931,0.140693880004096
ENSG00000272602,ZNF595,4,+,88209,102208,460.949204060801,1.34528915193815,1.62774069526609e-19,300,0.417347261549196,0.0324398284006912
ENSG00000273983,H3C8,6,-,26250918,26270917,563.084887367479,0.583284832095188,0.000853988723113892,300,-0.172783176903666,0.443684296972625
ENSG00000275342,PRAG1,8,-,8303736,8317735,61.0616681468806,0.475932747041526,0.346263878663175,300,-0.805949592414986,0.115626826554533
ENSG00000288709,F8A2,X,+,155383802,155417801,80.5308198483342,0.661775804295844,0.0583499518397944,300,0.392059109175096,0.0157718982334984
ENSG00000291237,SOD2,6,-,159605069,159669068,171.716594372623,1.06449263858894,9.41876236234061e-05,300,0.470184493557168,0.00242756551924137
ENSG00000001167,NFYA,6,+,41102404,41151403,155.59591020685,1.88124561148273,7.97496635061537e-14,1000,-0.276179731733554,0.563832035568137
ENSG00000013392,RWDD2A,6,+,83198936,83208935,15.2209780730177,0.886349777682219,0.310219349501929,1000,0.209462797334451,0.34966077144562
ENSG00000013588,GPRC5A,12,+,12917938,12998937,683.449410609695,0.675983413808713,0.0100889336731095,1000,-0.0438228564554408,0.905408866774823
ENSG00000019995,ZRANB1,10,+,124988190,125003189,99.8275965840558,0.899084313279301,0.000176579134644368,1000,0.143524591695828,0.378930611959791
ENSG00000026103,FAS,10,+,89017060,89039059,62.2529127375105,1.26319194241829,0.00473553122058468,1000,0.545115145986659,0.00327254333397728
ENSG00000043093,DCUN1D1,3,-,182917074,182938073,147.550530161137,0.841035892131862,0.0173950952018513,1000,0.730053633912815,0.0138078627477935
ENSG00000051009,FHIP1B,11,-,6198345,6211344,39.9083815859579,0.813474840106781,0.0828042330018203,1000,0.367001783810245,0.00810085145530033
ENSG00000065559,MAP2K4,17,+,12143829,12158828,65.5559179567444,1.58183486353625,3.77462983571029e-06,1000,0.0998361731627737,0.403921512225351
ENSG00000065883,CDK13,7,+,40099581,40125580,107.923568988734,0.996846971258333,0.000207489722093026,1000,0.392497717422496,0.000884614032675237
ENSG00000066697,MSANTD3,9,+,100451735,100462734,157.036925027582,0.566903585127468,0.0740314242461467,1000,-0.0990537624819841,0.545098494060279
ENSG00000068354,TBC1D25,X,+,48562610,48572609,33.0584018234063,-0.494443919066302,0.803108138997824,1000,-0.217321188002262,0.611961295948203
ENSG00000072864,NDE1,16,+,15726354,15743353,61.5569299857213,0.227948337530107,0.629043849560543,1000,-1.04469482972583,1.07110154870142e-24
ENSG00000075426,FOSL2,2,+,28417318,28435317,110.370861653075,1.0171527780011,0.00943564388992716,1000,0.0294868042559687,0.884050261104193
ENSG00000076053,RBM7,11,+,114410608,114438607,292.854965714226,1.42370041678614,1.01708270580188e-08,1000,0.207581123786908,0.211379607826452
ENSG00000078269,SYNJ2,6,+,158099177,158116176,80.065146437477,0.721314006732608,0.0266020899870733,1000,0.410799431724244,0.0336403659544559
ENSG00000079999,KEAP1,19,-,10474125,10486124,129.353461913217,0.991656589355427,1.06899961753695e-08,1000,0.475950379878644,4.96670501082812e-06
ENSG00000082516,GEMIN5,5,-,154870411,154887410,199.906144447502,1.56590122829643,2.99231998573053e-07,1000,0.291282403322796,0.0357168512621517
ENSG00000096654,ZNF184,6,-,27433747,27450746,65.3650139591724,1.42504139203305,5.84017641805619e-06,1000,0.482458324706812,0.0179144266357258
ENSG00000097096,SYDE2,1,-,85144889,85156888,238.978643563888,1.08580202032239,0.000162298498706134,1000,0.752990287322461,8.97008599897492e-05
ENSG00000102390,PBDC1,X,+,76178315,76244314,1703.70181610246,1.07103544992949,2.77946720580584e-06,1000,0.331988141648527,0.0497866164364484
ENSG00000102606,ARHGEF7,13,+,111305733,111319732,29.0719799655957,0.0914912742918811,0.895792973637537,1000,-0.574695539770455,0.17595287296119
ENSG00000103222,ABCC1,16,+,16143054,16166053,54.9599215192929,1.08387784288613,0.0107947058046344,1000,-0.287692960302368,0.705174747325066
ENSG00000103404,USP31,16,-,23051406,23061405,6.63607514719497,1.56090141115967,0.155762546088875,1000,0.180011092320964,0.256816314389568
ENSG00000103550,KNOP1,16,-,19680937,19701936,330.934010217388,1.01010862899522,9.3858799892751e-10,1000,0.746457313759641,4.64650189438635e-14
ENSG00000104432,IL7,8,-,78718772,78732771,54.2512726906051,1.18451435623362,0.00832588153563762,1000,0.623355617385234,0.0455229475511385
ENSG00000105875,WDR91,7,-,135170839,135183838,73.7509418312885,0.287575663562555,0.614774114747185,1000,-0.293952129987706,0.0129793755314444
ENSG00000107951,MTPAP,10,-,30292801,30309800,204.293775575503,1.16660659152662,5.94378451790562e-06,1000,0.209144042528538,0.513748301563664
ENSG00000107984,DKK1,10,+,52317658,52327657,1043.9540312846,0.884719609075058,1.62018618017717e-12,1000,-0.778351259918602,1.2368496446478e-10
ENSG00000108219,TSPAN14,10,+,80522632,80537631,73.5090080376067,1.19289680247171,4.7743962668064e-06,1000,-0.122232825492785,0.707932599642704
ENSG00000108826,MRPL27,17,-,50346867,50367866,290.56934598336,0.913435025506852,2.33584246199363e-07,1000,0.237069968623613,0.172957725011961
ENSG00000109381,ELF2,4,-,139015265,139057264,374.570947452626,1.0599747441494,0.000272730117617298,1000,0.345075113354184,0.00311524299675871
ENSG00000109861,CTSC,11,-,88278592,88293591,43.76571138286,0.812531675480569,0.113327923806216,1000,-0.00765282001759169,0.9506744533195
ENSG00000110218,PANX1,11,+,94181969,94198968,808.229620938019,1.06242317436724,5.97701520426344e-05,1000,0.871255757406189,1.28795772887254e-09
ENSG00000111530,CAND1,12,+,67319954,67384953,69.8015016590683,2.27491584338757,1.19180894535258e-06,1000,0.267811650827184,0.049687546247729
ENSG00000111846,GCNT2,6,+,10629369,10655368,50.0130372216395,0.939756598205976,0.00643114933847796,1000,-0.312551731046499,0.0249369883337219
ENSG00000111877,MCM9,6,-,118783455,118813454,103.808229469312,0.810135920250516,0.172044436707577,1000,0.214536271603219,0.352513643845207
ENSG00000112773,TENT5A,6,-,81645730,81745729,282.738281027863,1.741894891395,3.91073695813278e-07,1000,-0.197816879511712,0.245903984301179
ENSG00000113209,PCDHB5,5,+,141138616,141149615,40.0754156078645,0.383054155663101,0.429441712372826,1000,-0.0615252451336603,0.813154658503864
ENSG00000114019,AMOTL2,3,-,134342347,134355346,224.234955152919,1.32648529015427,2.79108101855739e-17,1000,-0.0216780833163632,0.892419401319953
ENSG00000115170,ACVR1,2,-,157658446,157736445,139.83740487544,1.35915552083423,0.000303738673188116,1000,-0.0660040070351427,0.916696489548961
ENSG00000116157,GPX7,1,+,52609052,52629051,72.0080300251906,1.27717148785279,1.426847816263e-07,1000,0.565725350061249,1.71041562796209e-06
ENSG00000116285,ERRFI1,1,-,8000727,8011726,46.1601304110291,0.946012082158576,0.00300157368026868,1000,0.340745020699992,0.0375623540579559
ENSG00000116903,EXOC8,1,-,231322753,231332752,448.244948742814,1.14949392185211,0.00207958204726086,1000,0.437340667120921,0.373909948845693
ENSG00000118482,PHF3,6,+,63726012,63772011,78.9126454727202,2.974247575624,7.49595626642272e-13,1000,0.919423443264969,0.0257459075874277
ENSG00000119401,TRIM32,9,+,116701300,116731299,329.579181943108,1.12137920678443,0.000670274040893646,1000,0.0801047401790344,0.863166885152114
ENSG00000120327,PCDHB14,5,+,141227760,141243759,28.5939668882869,1.0418477747015,0.0440759820237664,1000,0.141204350961263,0.855943361718728
ENSG00000120889,TNFRSF10B,8,-,22988133,23020132,176.050737709587,0.714106665910958,0.000219893272910989,1000,0.321285816127564,0.00501094233492268
ENSG00000121858,TNFSF10,3,-,172490508,172505507,99.562884988699,0.881642855365342,0.000206341048931933,1000,0.285001998433342,0.197134014682111
ENSG00000121903,ZSCAN20,1,+,33501644,33515643,28.8176205764351,1.48621393410315,0.00816469782894881,1000,0.205585226018262,0.328081871054131
ENSG00000124459,ZNF45,19,-,43888624,43912623,168.173241406367,1.47213465488681,1.14002959724111e-08,1000,0.216035293626362,0.0733488920882842
ENSG00000124575,H1-3,6,-,26217212,26234211,292.600324492028,0.55271458019956,0.00641150585072901,1000,0.0813819524275144,0.756873471476745
ENSG00000125378,BMP4,14,-,53934736,53949735,58.2307361735462,1.09838174036826,0.000459879710210584,1000,0.351219723142176,0.0282518151760117
ENSG00000126804,ZBTB1,14,+,64524952,64539951,569.518673114438,2.00582293295295,4.26870431160420e-11,1000,0.80345004381614,2.75718931253471e-06
ENSG00000126822,PLEKHG3,14,+,64750250,64766249,128.716242109215,0.732931185637922,0.00943103640485729,1000,0.16998476752131,0.0776921374031125
ENSG00000127080,IPPK,9,-,92603183,92613182,33.6919535880152,0.608011436221818,0.160125327154673,1000,-0.0159138589090264,0.938682719856227
ENSG00000127081,ZNF484,9,-,92809182,92844181,394.678134785954,1.34591744675679,1.76117471299061e-06,1000,0.663439051158582,0.0197945368963618
ENSG00000128567,PODXL,7,-,131481271,131500270,80.8577894490801,0.737189201659931,0.0422976424857513,1000,0.326153850617094,0.615340487172771
ENSG00000128590,DNAJB9,7,+,108574851,108586850,14.5615483408511,1.53171448477934,0.0215958194535454,1000,0.0901596832700321,0.906977984978071
ENSG00000131115,ZNF227,19,+,44237269,44256268,79.9967567047598,1.08946921821756,7.49499529232782e-05,1000,0.596311682428523,0.00131194106264449
ENSG00000132436,FIGNL1,7,-,50418133,50444132,993.631638408929,0.904882682138554,8.34872325897665e-05,1000,0.640820038614503,0.000244992438585503
ENSG00000134013,LOXL2,8,-,23278897,23296896,46.9879513111402,-0.028139093585849,0.969561329085335,1000,-0.426861257992894,0.246444831571794
ENSG00000134247,PTGFRN,1,+,116990354,117001353,27.2074106604647,1.05772668476037,0.0795018799351982,1000,0.399042061817478,0.029665416951361
ENSG00000135069,PSAT1,9,+,78330094,78346093,10.5223943763678,2.14703603187326,0.00324431677185914,1000,0.37348798586395,0.000842187463897612
ENSG00000135083,CCNJL,5,-,160231083,160249082,73.8092856285883,1.24668687193061,0.000991657473563839,1000,0.383724090602269,0.000516682364781146
ENSG00000135373,EHF,11,+,34663289,34722288,64.6608967373938,1.66879041388805,4.88495365091167e-08,1000,0.282368956538563,0.181754170430717
ENSG00000135679,MDM2,12,+,68845545,68861544,104.206132534351,1.53265817109655,2.96872544456458e-12,1000,0.179243763252028,0.44672590744214
ENSG00000135763,URB2,1,+,229660201,229677200,88.7188418039201,0.74025087814559,0.120155543931318,1000,-0.266620752740198,0.002551962464631
ENSG00000137338,PGBD1,6,+,28302550,28332549,135.256648093684,1.54947276105244,0.00123635917883973,1000,0.164110386240177,0.106129622532806
ENSG00000137393,RNF144B,6,+,18468871,18480870,25.9300576242355,1.59488848852817,0.00237410326633806,1000,0.571061790309982,2.99462897031886e-11
ENSG00000137492,THAP12,11,-,76336956,76349955,91.7678916657025,0.863288425770962,0.00377921960740819,1000,0.756643596012444,6.18770277697183e-10
ENSG00000137962,ARHGAP29,1,-,94143905,94168904,344.894222074239,2.00190392305759,1.54820582983821e-13,1000,0.52082051914259,0.121862231130069
ENSG00000138166,DUSP5,10,+,110511534,110544533,253.130186317432,0.874640132089179,0.0234516891480161,1000,-0.273738688710539,0.131855930282514
ENSG00000139174,PRICKLE1,12,-,42445757,42456756,39.1575639789938,0.375233169696806,0.52599915823697,1000,-0.161256142871503,0.710962204817665
ENSG00000139990,DCAF5,14,-,69038881,69050880,46.9108006467491,1.63192784763927,0.000200534716236273,1000,0.109853567840906,0.67671453092963
ENSG00000140406,TLNRD1,15,+,81005789,81105788,596.073356553008,1.74310721226865,2.46208555089771e-09,1000,-0.346256236747276,0.000324222930843185
ENSG00000140836,ZFHX3,16,-,72770885,72782884,29.2726455015738,1.46581477431945,0.00271009918460922,1000,0.0184177968107908,0.986153045264831
ENSG00000141642,ELAC1,18,+,50988122,51007121,35.5386327779363,0.766983737767994,0.203728406097139,1000,0.0428626109252307,0.892950475480621
ENSG00000142149,HUNK,21,+,32004065,32014064,6.45460917638446,2.29344626356403,0.0733766858944632,1000,-0.0580398500390167,0.922837059359076
ENSG00000142864,SERBP1,1,-,67378810,67407809,209.671825615869,1.17498686675526,2.83348419923883e-07,1000,-0.0440513769490461,0.920042431439674
ENSG00000143079,CTTNBP2NL,1,+,112461165,112489164,70.5185542136213,0.830404030841505,0.145706631715829,1000,0.363940418951163,0.461678253720272
ENSG00000143315,PIGM,1,-,160011953,160024952,10.1895564304162,4.52111354965849,5.7166756553195e-05,1000,-0.0130608602453028,0.95094398241401
ENSG00000143457,GOLPH3L,1,-,150636230,150646229,108.996494788056,0.905518784891918,3.93028247702436e-06,1000,0.695471284452928,5.93522263855511e-18
ENSG00000144815,NXPE3,3,+,101828232,101849231,106.967073932852,1.60371300198118,1.01467977986144e-07,1000,0.28234120889579,7.39610885200979e-05
ENSG00000145014,TMEM44,3,-,194576678,194587677,39.9074560044079,0.367177398618446,0.412096448975876,1000,0.124554840682164,0.656552265106081
ENSG00000145365,TIFA,4,-,112262537,112274536,74.1477206657576,0.828005905355498,0.00340516892258314,1000,0.949462553367538,4.36550891970983e-22
ENSG00000145632,PLK2,5,-,58440982,58453981,170.400427930601,1.34188561073901,5.52621303173486e-07,1000,-0.219473330232422,0.00983144124831367
ENSG00000145919,BOD1,5,-,173586145,173607144,100.606231445039,0.680091211558504,0.0721912098237167,1000,-0.0753741134058333,0.607157313278314
ENSG00000146242,TPBG,6,+,82367421,82467420,465.197740378897,1.56904825480027,5.06406751843624e-08,1000,0.308458216196693,0.0104745604171748
ENSG00000146278,PNRC1,6,+,89085161,89111160,100.848376518891,1.94627366990715,2.75225660267526e-13,1000,0.25136175897056,0.00391293502578585
ENSG00000146648,EGFR,7,+,55211629,55224628,69.3013970094905,0.770486749547719,0.0812755099376853,1000,-0.410357885300953,0.603038339502946
ENSG00000146802,TMEM168,7,-,112751377,112762376,15.1168517910771,2.03033744576799,0.000285377431137969,1000,-0.0835426878366081,0.812047919026679
ENSG00000147124,ZNF41,X,-,47425178,47445177,60.4232439628789,2.04981068858187,1.01235554594698e-08,1000,0.433657835284893,0.00329149929781621
ENSG00000147454,SLC25A37,8,+,23575464,23608463,53.8175252926019,2.13355079990569,2.95104451560254e-08,1000,-0.459251054014119,1.70154149915845e-08
ENSG00000147650,LRP12,8,-,104467236,104489235,85.5783898015964,1.67802350592937,8.32872677906881e-08,1000,0.657593920507911,2.42707656729421e-09
ENSG00000147679,UTP23,8,+,116774685,116791684,34.6236401740336,1.3385326880065,0.000192024507579264,1000,0.473454341523439,0.101104028935072
ENSG00000148019,CEP78,9,+,78279691,78292690,25.5567054590898,1.78012051424005,0.00219473577044739,1000,0.136671347130541,0.497836145536583
ENSG00000148120,AOPEP,9,+,95087160,95115159,176.819869896928,0.608324021176214,0.00334391335104727,1000,0.557855968021813,7.73456456835019e-06
ENSG00000148429,USP6NL,10,-,11440510,11460509,156.096224121607,0.873718139046662,0.0504398102937921,1000,0.565615697191027,2.3770158804472e-09
ENSG00000148773,MKI67,10,-,128076659,128096658,145.366941025256,1.02496343064049,0.0195186261469988,1000,-0.232730418847137,0.867016992553535
ENSG00000149218,ENDOD1,11,+,95132646,95159645,274.882040595718,1.12297774790515,1.18421370590958e-09,1000,0.89322726921718,1.29273776952673e-38
ENSG00000149418,ST14,11,+,130210363,130220362,24.6282756915011,0.64106974203548,0.378484602895533,1000,0.362252303530284,0.00618333700474068
ENSG00000151014,NOCT,4,+,139045940,139061939,245.31296285709,0.760672028736059,0.0133714644398306,1000,0.6602059609419,0.000426130980202785
ENSG00000152457,DCLRE1C,10,-,14886613,14904612,206.778919896736,1.86546107056679,1.28509746809482e-09,1000,0.527995767738808,0.00220760915451752
ENSG00000152977,ZIC1,3,+,147416720,147476719,101.535258182838,0.932096300673658,0.00867257478442579,1000,0.247412516931965,0.0699525154918371
ENSG00000152990,ADGRA3,4,-,22356376,22387375,76.9355142871618,1.23497975351951,0.00546406087190457,1000,-0.197170978190644,0.445715552778482
ENSG00000153037,SRP19,5,+,112869789,112911788,344.160726238728,0.877073080867502,9.73053900417851e-07,1000,0.0389916239838335,0.860081462787156
ENSG00000154265,ABCA5,17,-,69229311,69244310,7.96704194879228,1.11869517639929,0.192192797283361,1000,0.841586607235859,0.000167549495598054
ENSG00000154447,SH3RF1,4,-,169037259,169094258,182.860906685897,1.14751264828723,6.8811330594742e-07,1000,0.0488977502133975,0.905442223029359
ENSG00000155275,TRMT44,4,+,8476556,8496555,73.250483763265,0.37900927237801,0.359230825365901,1000,0.635961929461956,6.68726402574629e-07
ENSG00000155666,KDM8,16,+,27221769,27236768,34.3246366280152,1.0356726919824,0.00399832212531717,1000,-0.622232759183928,0.00114088947790725
ENSG00000157540,DYRK1A,21,+,37526359,37551358,44.6265293741235,1.25144687055233,0.000266965863900908,1000,0.090370757823063,0.242332343187905
ENSG00000157654,PALM2AKAP2,9,+,110172513,110182512,23.9365783660779,0.803216810276449,0.12217819500361,1000,0.00191623354842447,0.998244709904584
ENSG00000158615,PPP1R15B,1,-,204379381,204403380,660.530824855353,1.36375352132211,4.35401491990402e-11,1000,-0.104946469726768,0.479782201852485
ENSG00000158636,EMSY,11,+,76553032,76570031,59.6310735902825,2.04317317654857,7.73626707155177e-06,1000,-0.0596999625101941,0.892419401319953
ENSG00000162616,DNAJB4,1,+,78017965,78030964,128.539298405337,1.2181083335264,2.82585621241081e-06,1000,0.438088263219291,0.102726110756031
ENSG00000162924,REL,2,+,60931613,60957612,262.375908524773,1.71612139632525,2.31719074241642e-07,1000,0.713036130041129,0.0443173043262917
ENSG00000163235,TGFA,2,-,70433284,70447283,43.0775645290547,0.758840325744634,0.109363040487545,1000,-0.190337700257728,0.0859249057435163
ENSG00000163545,NUAK2,1,-,205291063,205302062,29.1717052202679,1.87552485754326,2.27473589472616e-05,1000,0.194161598295108,0.537976334304798
ENSG00000163684,RPP14,3,+,58320194,58332193,750.78584373114,0.905189304554749,5.43342057332367e-18,1000,0.278581598728016,0.000241926258455583
ENSG00000163866,SMIM12,1,-,34777362,34850361,159.430715462994,1.1808053539741,2.15351947630957e-07,1000,-0.716268288061269,3.885992445483e-16
ENSG00000164219,PGGT1B,5,-,115193012,115204011,33.4761608604634,1.52712711293702,0.00629701578562128,1000,0.456361915032358,0.033515738257366
ENSG00000164465,DCBLD1,6,+,117549798,117562797,20.574677213743,1.35655502781993,0.0312810939553555,1000,0.547245516740143,0.000126240899327205
ENSG00000164823,OSGIN2,8,+,89927889,89937888,42.389155718865,1.48670299856755,0.00462971537938179,1000,1.00175791368378,1.46319740705094e-13
ENSG00000165300,SLITRK5,13,+,87679617,87690616,10.2542677499913,1.33592281531179,0.240162237575242,1000,0.255086316819764,0.658481993691044
ENSG00000166439,RNF169,11,+,74842414,74921413,548.259283027875,1.2033718918568,2.22238957366882e-06,1000,-0.0264042846445881,0.947274917762547
ENSG00000167173,C15orf39,15,+,75212170,75233169,93.9457668470524,1.55243541854719,3.1269983724121e-06,1000,0.189609288448689,0.771212374997986
